Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,0 to 12,Female,Not known/Not Recorded,No,Aug 2013,Murder,Solved,Barking & Dagenham,Asian
1,25 to 34,Female,Knife or Sharp Implement,Yes,Aug 2013,Murder,Solved,Newham,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Aug 2013,Murder,Solved,Newham,White
1,13 to 19,Male,Shooting,No,Sep 2013,Murder,Solved,Wandsworth,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Sep 2013,Murder,Solved,Haringey,Black
1,13 to 19,Male,Other Method of Killing,No,Sep 2013,Manslaughter,Solved,Bromley,White
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2013,Murder,Solved,Croydon,Black
1,25 to 34,Female,Not known/Not Recorded,Yes,Sep 2013,Murder,Unsolved,Waltham Forest,Asian
1,35 to 44,Female,Knife or Sharp Implement,Yes,Sep 2013,Murder,Solved,Newham,Asian
1,65 and over,Female,Knife or Sharp Implement,No,Sep 2013,Murder,Solved,Havering,White
1,20 to 24,Male,Knife or Sharp Implement,No,Oct 2013,Murder,Solved,Wandsworth,White
1,55 to 64,Female,"Physical Assault, no weapon",Yes,Oct 2013,Murder,Solved,Brent,Asian
1,65 and over,Female,Blunt Implement,Yes,Oct 2013,Murder,Solved,Barnet,Other
1,35 to 44,Male,Knife or Sharp Implement,Yes,Oct 2013,Murder,Solved,Islington,Black
1,0 to 12,Female,Not known/Not Recorded,No,Oct 2013,Murder,Solved,Sutton,White
1,20 to 24,Female,Knife or Sharp Implement,No,Oct 2013,Murder,Solved,Redbridge,White
1,45 to 54,Male,Other Method of Killing,No,Oct 2013,Manslaughter,Solved,Barking & Dagenham,Asian
1,45 to 54,Male,Knife or Sharp Implement,No,Oct 2013,Murder,Solved,Hammersmith & Fulham,White
1,0 to 12,Female,Not known/Not Recorded,No,Oct 2013,Manslaughter,Unsolved,Hammersmith & Fulham,Asian
1,65 and over,Female,"Physical Assault, no weapon",No,Nov 2013,Murder,Solved,Wandsworth,White
1,35 to 44,Female,Blunt Implement,No,Nov 2013,Murder,Solved,Richmond Upon Thames,White
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2013,Murder,Solved,Ealing,Black
1,35 to 44,Female,"Physical Assault, no weapon",Yes,Nov 2013,Murder,Solved,Ealing,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2013,Murder,Solved,Southwark,White
1,20 to 24,Female,Other Method of Killing,Yes,Nov 2013,Murder,Solved,Croydon,White
1,25 to 34,Male,Not known/Not Recorded,No,Nov 2013,Murder,Unsolved,Croydon,White
1,45 to 54,Male,Other Method of Killing,No,Nov 2013,Manslaughter,Solved,Hackney,White
1,55 to 64,Female,"Physical Assault, no weapon",No,Dec 2013,Murder,Solved,Wandsworth,White
1,45 to 54,Male,"Physical Assault, no weapon",No,Dec 2013,Murder,Solved,Lambeth,White
1,20 to 24,Male,Shooting,No,Dec 2013,Murder,Unsolved,Brent,Black
1,35 to 44,Male,Not known/Not Recorded,No,Dec 2013,Murder,Unsolved,Ealing,White
1,25 to 34,Female,Knife or Sharp Implement,Yes,Dec 2013,Murder,Solved,Ealing,Black
1,35 to 44,Female,Other Method of Killing,No,Dec 2013,Murder,Solved,Haringey,White
1,25 to 34,Male,Knife or Sharp Implement,Yes,Dec 2013,Murder,Solved,Redbridge,White
1,20 to 24,Male,Knife or Sharp Implement,No,Dec 2013,Murder,Unsolved,Hackney,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2013,Murder,Solved,Enfield,Black
1,65 and over,Female,Knife or Sharp Implement,Yes,Dec 2013,Murder,Solved,Westminster,Asian
1,25 to 34,Male,Shooting,No,Dec 2013,Murder,Solved,Westminster,Black
1,0 to 12,Female,"Physical Assault, no weapon",No,Jan 2014,Murder,Solved,Brent,Asian
1,0 to 12,Male,"Physical Assault, no weapon",No,Jan 2014,Murder,Solved,Brent,Asian
1,25 to 34,Female,Knife or Sharp Implement,Yes,Jan 2014,Murder,Solved,Newham,White
1,45 to 54,Female,Blunt Implement,No,Jan 2014,Murder,Solved,Kensington & Chelsea,White
1,65 and over,Male,Other Method of Killing,No,Feb 2014,Manslaughter,Solved,Wandsworth,Asian
1,45 to 54,Male,Knife or Sharp Implement,No,Feb 2014,Murder,Solved,Hillingdon,White
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2014,Murder,Solved,Lambeth,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2014,Murder,Solved,Lambeth,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2014,Murder,Solved,Ealing,White
1,35 to 44,Female,Knife or Sharp Implement,Yes,Feb 2014,Murder,Solved,Tower Hamlets,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Feb 2014,Murder,Solved,Newham,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2014,Murder,Solved,Westminster,Other
1,25 to 34,Female,Other Method of Killing,Yes,Feb 2014,Manslaughter,Unsolved,Westminster,White
1,45 to 54,Female,Knife or Sharp Implement,No,Mar 2014,Murder,Solved,Brent,White
1,55 to 64,Male,"Physical Assault, no weapon",No,Mar 2014,Murder,Solved,Islington,White
1,35 to 44,Female,Knife or Sharp Implement,Yes,Mar 2014,Murder,Solved,Haringey,Black
1,65 and over,Male,"Physical Assault, no weapon",No,Mar 2014,Murder,Solved,Bromley,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Mar 2014,Murder,Solved,Croydon,White
1,13 to 19,Female,Shooting,No,Mar 2014,Murder,Solved,Hackney,Black
1,45 to 54,Female,Knife or Sharp Implement,Yes,Mar 2014,Murder,Solved,Hackney,Black
1,0 to 12,Female,Knife or Sharp Implement,No,Mar 2014,Murder,Solved,Hackney,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Mar 2014,Murder,Solved,Waltham Forest,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Mar 2014,Murder,Solved,Waltham Forest,Black
1,35 to 44,Male,Not known/Not Recorded,No,Mar 2014,Murder,Solved,Barking & Dagenham,White
1,20 to 24,Male,Knife or Sharp Implement,Yes,Mar 2014,Murder,Solved,Newham,Asian
1,35 to 44,Male,Knife or Sharp Implement,No,Apr 2014,Murder,Solved,Wandsworth,Black
1,0 to 12,Female,Not known/Not Recorded,No,Apr 2014,Murder,Solved,Kingston Upon Thames,White
1,0 to 12,Male,Not known/Not Recorded,No,Apr 2014,Murder,Solved,Kingston Upon Thames,White
1,0 to 12,Male,Not known/Not Recorded,No,Apr 2014,Murder,Solved,Kingston Upon Thames,White
1,45 to 54,Male,Knife or Sharp Implement,No,Apr 2014,Murder,Solved,Richmond Upon Thames,White
1,45 to 54,Male,Blunt Implement,No,Apr 2014,Murder,Solved,Haringey,White
1,45 to 54,Male,Knife or Sharp Implement,No,Apr 2014,Murder,Solved,Croydon,White
1,55 to 64,Female,Knife or Sharp Implement,Yes,Apr 2014,Murder,Solved,Hackney,White
1,35 to 44,Male,Other Method of Killing,No,May 2014,Manslaughter,Solved,Kingston Upon Thames,White
1,13 to 19,Male,Knife or Sharp Implement,No,May 2014,Murder,Solved,Hounslow,Black
1,65 and over,Male,"Physical Assault, no weapon",No,May 2014,Murder,Solved,Hillingdon,Black
1,13 to 19,Male,Knife or Sharp Implement,No,May 2014,Murder,Solved,Lambeth,Asian
1,35 to 44,Female,Knife or Sharp Implement,No,May 2014,Murder,Solved,Brent,White
1,65 and over,Female,Knife or Sharp Implement,Yes,May 2014,Murder,Solved,Camden,White
1,45 to 54,Male,Knife or Sharp Implement,No,May 2014,Murder,Solved,Barnet,White
1,35 to 44,Female,Blunt Implement,Yes,May 2014,Murder,Solved,Ealing,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,May 2014,Murder,Solved,Barking & Dagenham,Black
1,65 and over,Male,Other Method of Killing,No,May 2014,Corporate Manslaughter,Solved,Westminster,Asian
1,25 to 34,Male,"Physical Assault, no weapon",No,Jun 2014,Manslaughter,Solved,Lambeth,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2014,Murder,Solved,Brent,Black
1,65 and over,Male,Knife or Sharp Implement,No,Jun 2014,Murder,Solved,Camden,White
1,20 to 24,Male,Knife or Sharp Implement,No,Jun 2014,Murder,Solved,Islington,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2014,Murder,Solved,Lewisham,Black
1,20 to 24,Male,"Physical Assault, no weapon",No,Jun 2014,Manslaughter,Solved,Bexley,White
1,20 to 24,Male,Other Method of Killing,No,Jun 2014,Murder,Solved,Barking & Dagenham,White
1,20 to 24,Female,Knife or Sharp Implement,No,Jun 2014,Murder,Solved,Enfield,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jul 2014,Murder,Solved,Barnet,White
1,13 to 19,Female,Other Method of Killing,No,Jul 2014,Murder,Solved,Barnet,White
1,20 to 24,Male,Shooting,No,Jul 2014,Murder,Solved,Barnet,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Jul 2014,Murder,Solved,Lewisham,Black
1,65 and over,Male,Blunt Implement,No,Jul 2014,Murder,Solved,Hackney,Asian
1,45 to 54,Male,Knife or Sharp Implement,No,Jul 2014,Murder,Solved,Newham,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Jul 2014,Murder,Unsolved,Kensington & Chelsea,White
1,25 to 34,Male,Knife or Sharp Implement,No,Aug 2014,Murder,Solved,Wandsworth,Black
1,0 to 12,Male,Other Method of Killing,No,Aug 2014,Manslaughter,Solved,Harrow,White
1,35 to 44,Male,Knife or Sharp Implement,No,Aug 2014,Murder,Solved,Ealing,Asian
1,0 to 12,Male,Other Method of Killing,No,Aug 2014,Murder,Solved,Haringey,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Aug 2014,Murder,Solved,Lewisham,White
1,20 to 24,Male,Knife or Sharp Implement,No,Aug 2014,Murder,Solved,Croydon,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2014,Murder,Solved,Hackney,White
1,55 to 64,Male,Knife or Sharp Implement,No,Aug 2014,Murder,Solved,Kensington & Chelsea,Black
1,20 to 24,Male,Shooting,No,Sep 2014,Murder,Solved,Wandsworth,Black
1,45 to 54,Male,Other Method of Killing,No,Sep 2014,Murder,Solved,Richmond Upon Thames,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Sep 2014,Manslaughter,Solved,Hillingdon,Asian
1,13 to 19,Female,"Physical Assault, no weapon",No,Sep 2014,Murder,Solved,Ealing,White
1,25 to 34,Female,Knife or Sharp Implement,Yes,Sep 2014,Murder,Solved,Waltham Forest,White
1,20 to 24,Male,Other Method of Killing,No,Sep 2014,Murder,Solved,Barking & Dagenham,White
1,45 to 54,Male,Blunt Implement,No,Sep 2014,Murder,Solved,Enfield,White
1,65 and over,Female,Knife or Sharp Implement,No,Sep 2014,Murder,Solved,Enfield,White
1,20 to 24,Male,Knife or Sharp Implement,No,Oct 2014,Murder,Solved,Barnet,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Oct 2014,Murder,Solved,Ealing,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Oct 2014,Murder,Solved,Southwark,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Oct 2014,Murder,Solved,Bexley,Black
1,25 to 34,Female,Shooting,Yes,Nov 2014,Murder,Solved,Islington,White
1,13 to 19,Male,Shooting,No,Nov 2014,Murder,Solved,Southwark,White
1,13 to 19,Male,Other Method of Killing,No,Nov 2014,Manslaughter,Unsolved,Greenwich,White
1,20 to 24,Male,Blunt Implement,Yes,Nov 2014,Murder,Solved,Croydon,White
1,20 to 24,Female,Knife or Sharp Implement,Yes,Nov 2014,Murder,Solved,Redbridge,White
1,20 to 24,Male,Knife or Sharp Implement,No,Nov 2014,Murder,Solved,Enfield,Black
1,45 to 54,Male,Other Method of Killing,No,Nov 2014,Manslaughter,Solved,Enfield,White
1,65 and over,Male,Knife or Sharp Implement,No,Nov 2014,Murder,Solved,Newham,White
1,20 to 24,Male,Other Method of Killing,No,Nov 2014,Corporate Manslaughter,Solved,Kensington & Chelsea,White
1,45 to 54,Female,Knife or Sharp Implement,No,Dec 2014,Murder,Solved,Harrow,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2014,Murder,Solved,Tower Hamlets,Black
1,35 to 44,Female,Knife or Sharp Implement,Yes,Dec 2014,Murder,Solved,Tower Hamlets,Black
1,25 to 34,Female,"Physical Assault, no weapon",Yes,Dec 2014,Murder,Solved,Redbridge,Asian
1,55 to 64,Male,Knife or Sharp Implement,No,Dec 2014,Murder,Unsolved,Redbridge,Asian
1,45 to 54,Male,Knife or Sharp Implement,No,Dec 2014,Murder,Solved,Enfield,White
1,65 and over,Male,Knife or Sharp Implement,Yes,Dec 2014,Murder,Solved,Westminster,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2014,Murder,Unsolved,Westminster,White
1,35 to 44,Female,Knife or Sharp Implement,Yes,Jan 2015,Murder,Solved,Hillingdon,Black
1,35 to 44,Male,"Physical Assault, no weapon",No,Jan 2015,Murder,Solved,Lambeth,White
1,65 and over,Male,"Physical Assault, no weapon",No,Jan 2015,Manslaughter,Solved,Brent,Black
1,25 to 34,Female,Knife or Sharp Implement,Yes,Jan 2015,Murder,Solved,Harrow,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jan 2015,Murder,Solved,Ealing,Asian
1,45 to 54,Male,Blunt Implement,No,Jan 2015,Murder,Solved,Islington,White
1,45 to 54,Male,Blunt Implement,No,Jan 2015,Murder,Solved,Islington,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2015,Murder,Solved,Haringey,Black
1,0 to 12,Male,Other Method of Killing,No,Jan 2015,Murder,Solved,Haringey,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Jan 2015,Murder,Solved,Tower Hamlets,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2015,Murder,Solved,Hackney,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2015,Murder,Solved,Enfield,Black
1,0 to 12,Female,Not known/Not Recorded,No,Jan 2015,Murder,Solved,Hammersmith & Fulham,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2015,Murder,Solved,Westminster,Other
1,55 to 64,Male,"Physical Assault, no weapon",No,Feb 2015,Manslaughter,Solved,Kingston Upon Thames,White
1,35 to 44,Male,Shooting,No,Feb 2015,Murder,Unsolved,Hillingdon,Other
1,55 to 64,Male,Other Method of Killing,No,Feb 2015,Murder,Unsolved,Lambeth,White
1,55 to 64,Female,Knife or Sharp Implement,Yes,Feb 2015,Murder,Solved,Merton,White
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2015,Murder,Solved,Islington,White
1,20 to 24,Male,Shooting,No,Feb 2015,Murder,Solved,Greenwich,Black
1,55 to 64,Female,Knife or Sharp Implement,Yes,Feb 2015,Murder,Solved,Greenwich,White
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2015,Murder,Solved,Hackney,White
1,25 to 34,Male,Knife or Sharp Implement,No,Feb 2015,Murder,Solved,Newham,White
1,55 to 64,Female,Knife or Sharp Implement,Yes,Feb 2015,Murder,Solved,Westminster,Other
1,65 and over,Male,Knife or Sharp Implement,Yes,Feb 2015,Murder,Solved,Westminster,Other
1,35 to 44,Male,Other Method of Killing,No,Feb 2015,Murder,Solved,Westminster,Black
1,25 to 34,Female,Knife or Sharp Implement,Yes,Mar 2015,Murder,Solved,Hillingdon,White
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2015,Murder,Solved,Brent,White
1,45 to 54,Male,Blunt Implement,No,Mar 2015,Murder,Solved,Ealing,White
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2015,Murder,Solved,Haringey,White
1,55 to 64,Male,"Physical Assault, no weapon",No,Mar 2015,Murder,Solved,Newham,White
1,0 to 12,Female,Knife or Sharp Implement,No,Mar 2015,Murder,Solved,Kensington & Chelsea,Black
1,45 to 54,Male,Knife or Sharp Implement,Yes,Mar 2015,Murder,Solved,Kensington & Chelsea,Black
1,25 to 34,Female,Other Method of Killing,Yes,Mar 2015,Murder,Solved,Hammersmith & Fulham,White
1,45 to 54,Male,Shooting,No,Apr 2015,Murder,Solved,Brent,Other
1,20 to 24,Male,Shooting,No,Apr 2015,Murder,Unsolved,Southwark,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Apr 2015,Murder,Solved,Waltham Forest,White
1,35 to 44,Male,Knife or Sharp Implement,No,Apr 2015,Murder,Solved,Waltham Forest,White
1,25 to 34,Male,Other Method of Killing,No,Apr 2015,Manslaughter,Unsolved,Kensington & Chelsea,White
1,65 and over,Male,Blunt Implement,No,May 2015,Murder,Solved,Wandsworth,Other
1,25 to 34,Male,"Physical Assault, no weapon",No,May 2015,Murder,Solved,Camden,Black
1,35 to 44,Female,"Physical Assault, no weapon",No,May 2015,Murder,Solved,Redbridge,Asian
1,13 to 19,Female,"Physical Assault, no weapon",No,May 2015,Murder,Solved,Redbridge,Asian
1,13 to 19,Female,"Physical Assault, no weapon",Yes,May 2015,Murder,Solved,Redbridge,Asian
1,20 to 24,Female,Not known/Not Recorded,Yes,May 2015,Murder,Solved,Brent,White
1,65 and over,Male,Knife or Sharp Implement,Yes,Jun 2015,Murder,Solved,Wandsworth,White
1,20 to 24,Male,Shooting,No,Jun 2015,Murder,Solved,Lambeth,Black
1,55 to 64,Male,Knife or Sharp Implement,No,Jun 2015,Murder,Solved,Brent,Black
1,25 to 34,Female,Other Method of Killing,No,Jun 2015,Manslaughter,Solved,Ealing,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2015,Murder,Solved,Islington,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Jun 2015,Murder,Solved,Haringey,Black
1,20 to 24,Male,"Physical Assault, no weapon",No,Jun 2015,Murder,Solved,Southwark,White
1,45 to 54,Female,"Physical Assault, no weapon",No,Jun 2015,Murder,Solved,Southwark,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2015,Murder,Solved,Lewisham,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Jun 2015,Murder,Solved,Greenwich,Black
1,65 and over,Male,Blunt Implement,No,Jun 2015,Murder,Solved,Bexley,White
1,65 and over,Female,Knife or Sharp Implement,Yes,Jun 2015,Murder,Solved,Newham,White
1,20 to 24,Male,Shooting,No,Jul 2015,Murder,Solved,Brent,Black
1,35 to 44,Female,Blunt Implement,No,Jul 2015,Murder,Solved,Ealing,Black
1,45 to 54,Male,Other Method of Killing,No,Jul 2015,Murder,Solved,Islington,White
1,35 to 44,Male,Shooting,No,Jul 2015,Murder,Unsolved,Haringey,White
1,65 and over,Female,Blunt Implement,Yes,Jul 2015,Murder,Solved,Lewisham,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Jul 2015,Murder,Solved,Enfield,Black
1,25 to 34,Female,Knife or Sharp Implement,Yes,Jul 2015,Murder,Solved,Newham,White
1,25 to 34,Female,"Physical Assault, no weapon",Yes,Aug 2015,Murder,Solved,Hounslow,White
1,13 to 19,Male,Other Method of Killing,No,Aug 2015,Murder,Solved,Lambeth,Black
1,25 to 34,Female,"Physical Assault, no weapon",No,Aug 2015,Murder,Solved,Harrow,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Aug 2015,Murder,Solved,Greenwich,Black
1,65 and over,Male,Knife or Sharp Implement,Yes,Aug 2015,Murder,Solved,Tower Hamlets,Asian
1,35 to 44,Male,Shooting,No,Aug 2015,Murder,Unsolved,Hackney,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Aug 2015,Murder,Solved,Enfield,White
1,45 to 54,Female,Knife or Sharp Implement,No,Aug 2015,Murder,Solved,Kensington & Chelsea,White
1,65 and over,Male,Other Method of Killing,No,Sep 2015,Manslaughter,Solved,Lambeth,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2015,Murder,Solved,Southwark,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2015,Murder,Solved,Lewisham,Black
1,13 to 19,Male,Not known/Not Recorded,No,Sep 2015,Manslaughter,Solved,Lewisham,White
1,25 to 34,Male,Blunt Implement,No,Sep 2015,Murder,Unsolved,Greenwich,White
1,35 to 44,Male,"Physical Assault, no weapon",Yes,Sep 2015,Murder,Solved,Tower Hamlets,Asian
1,45 to 54,Male,Knife or Sharp Implement,No,Sep 2015,Murder,Solved,Tower Hamlets,Asian
1,65 and over,Male,Knife or Sharp Implement,Yes,Sep 2015,Murder,Solved,Redbridge,White
1,45 to 54,Female,Knife or Sharp Implement,Yes,Sep 2015,Murder,Solved,Redbridge,White
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2015,Murder,Solved,Hackney,Black
1,25 to 34,Male,Shooting,No,Sep 2015,Murder,Solved,Hackney,Black
1,45 to 54,Male,Shooting,No,Sep 2015,Murder,Solved,Waltham Forest,White
1,65 and over,Male,"Physical Assault, no weapon",Yes,Sep 2015,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male,Other Method of Killing,No,Sep 2015,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Female,"Physical Assault, no weapon",No,Sep 2015,Murder,Solved,Enfield,Black
1,45 to 54,Male,"Physical Assault, no weapon",No,Sep 2015,Murder,Solved,Enfield,Black
1,35 to 44,Female,Other Method of Killing,No,Sep 2015,Manslaughter,Solved,Westminster,White
1,20 to 24,Male,Knife or Sharp Implement,No,Oct 2015,Murder,Solved,Hillingdon,White
1,45 to 54,Male,Other Method of Killing,Yes,Oct 2015,Murder,Unsolved,Lambeth,White
1,35 to 44,Female,Knife or Sharp Implement,Yes,Oct 2015,Murder,Solved,Brent,Asian
1,45 to 54,Female,Knife or Sharp Implement,No,Oct 2015,Murder,Solved,Brent,Asian
1,55 to 64,Male,Blunt Implement,No,Oct 2015,Murder,Solved,Barnet,White
1,13 to 19,Male,Knife or Sharp Implement,No,Oct 2015,Murder,Solved,Ealing,Black
1,65 and over,Male,Other Method of Killing,No,Oct 2015,Murder,Solved,Islington,White
1,45 to 54,Male,Knife or Sharp Implement,No,Oct 2015,Murder,Solved,Redbridge,White
1,35 to 44,Male,Knife or Sharp Implement,Yes,Oct 2015,Murder,Solved,Hackney,Black
1,20 to 24,Male,Other Method of Killing,No,Oct 2015,Murder,Solved,Barking & Dagenham,White
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Hillingdon,White
1,45 to 54,Female,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Hillingdon,White
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Merton,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Brent,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Brent,Black
1,65 and over,Male,"Physical Assault, no weapon",Yes,Nov 2015,Murder,Solved,Harrow,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Islington,White
1,25 to 34,Male,Blunt Implement,No,Nov 2015,Murder,Solved,Haringey,White
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2015,Murder,Solved,Bexley,White
1,20 to 24,Male,Blunt Implement,No,Nov 2015,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male,Other Method of Killing,No,Nov 2015,Corporate Manslaughter,Solved,Barking & Dagenham,White
1,45 to 54,Female,Blunt Implement,Yes,Nov 2015,Murder,Unsolved,Kensington & Chelsea,White
1,25 to 34,Male,Knife or Sharp Implement,Yes,Nov 2015,Murder,Solved,Westminster,White
1,45 to 54,Male,Knife or Sharp Implement,No,Dec 2015,Murder,Solved,Barnet,White
1,45 to 54,Female,Knife or Sharp Implement,Yes,Dec 2015,Murder,Solved,Ealing,Asian
1,35 to 44,Male,Knife or Sharp Implement,No,Dec 2015,Murder,Solved,Islington,White
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2015,Murder,Solved,Haringey,Black
1,55 to 64,Male,Knife or Sharp Implement,No,Dec 2015,Murder,Solved,Greenwich,White
